X,a,b,c,d,e,f,g,h
8,0,5,8,4,6,9,1,1
7,0,1,7,8,15,6,6,1
6,2,4,9,16,12,12,4,2
5,1,5,12,9,15,11,8,4
4,0,4,5,11,10,8,4,3
3,2,3,3,3,6,2,6,2
2,2,0,1,2,4,3,1,0
1,0,0,3,1,0,0,0,0
