X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,9,6,5,3,3,4,2,5
6,18,19,12,17,8,15,14,17
5,35,39,33,45,46,37,51,43
4,84,62,50,57,58,82,83,103
3,49,64,41,17,24,63,107,89
2,36,31,6,2,2,48,53,48
1,0,0,0,0,0,0,0,0
