X,a,b,c,d,e,f,g,h
8,36,16,220,50,55,175,12,14
7,20,318,36,284,264,49,528,24
6,92,75,127,133,214,152,94,102
5,16,41,86,66,68,81,50,20
4,22,37,32,64,48,27,41,23
3,20,16,26,26,10,16,7,21
2,6,16,15,7,10,8,4,7
1,0,3,1,2,2,4,0,0
