X,a,b,c,d,e,f,g,h
8,0,4,6,2,8,4,4,0
7,6,11,7,7,6,5,1,3
6,6,9,18,13,12,11,4,4
5,4,18,22,25,18,11,18,7
4,9,13,24,29,27,15,13,4
3,8,24,33,43,34,40,14,7
2,6,19,32,25,27,24,32,0
1,9,8,16,19,14,27,1,2
