X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,6,6,12,16,7,11,8,2
6,36,30,47,58,52,70,24,34
5,199,205,268,589,601,213,200,179
4,652,606,763,807,829,706,503,533
3,952,919,749,291,582,722,1348,1246
2,1622,1436,483,22,150,1752,1788,1806
1,0,0,0,0,0,0,0,0
