X,a,b,c,d,e,f,g,h
8,4,1,1,1,0,1,0,1
7,8,5,13,6,7,4,3,5
6,6,30,43,62,17,16,10,10
5,40,77,87,71,131,65,84,19
4,95,22,94,193,154,83,31,59
3,30,138,428,91,123,463,172,26
2,17,17,53,240,225,50,25,42
1,1,45,21,43,46,50,28,7
