X,a,b,c,d,e,f,g,h
8,2,4,6,10,4,0,0,1
7,14,18,25,16,11,6,5,7
6,11,8,15,45,7,4,6,6
5,11,12,20,23,32,13,11,7
4,22,16,24,50,27,35,10,23
3,41,36,46,68,86,85,49,46
2,36,35,98,146,83,102,22,9
1,1596,489,837,1457,1204,1517,146,564
