X,a,b,c,d,e,f,g,h
8,12,14,17,22,14,6,3,6
7,57,54,55,45,37,19,14,18
6,32,21,38,50,25,17,11,13
5,27,21,44,39,47,14,20,13
4,25,23,53,56,45,20,19,22
3,37,46,53,92,92,83,60,48
2,36,49,103,164,143,84,42,25
1,273,226,359,523,494,391,112,125
