X,a,b,c,d,e,f,g,h
8,3,0,1,0,0,0,0,0
7,3,1,4,0,0,4,0,1
6,0,4,6,19,3,0,3,1
5,6,82,14,104,202,27,126,5
4,116,5,96,301,155,62,6,84
3,80,223,1930,55,60,1937,192,25
2,15,2,59,643,396,16,4,46
1,0,235,17,35,44,53,82,2
