X,a,b,c,d,e,f,g,h
8,0,1,4,2,3,1,0,1
7,11,10,8,14,12,6,4,1
6,8,18,41,36,20,9,5,10
5,19,36,50,49,55,46,33,13
4,28,21,60,79,69,40,27,28
3,9,50,95,66,66,150,62,11
2,4,13,26,89,72,33,17,24
1,1,24,26,27,27,46,12,1
