X,a,b,c,d,e,f,g,h
8,5,0,0,1,0,0,0,2
7,3,10,1,0,3,3,5,7
6,6,2,7,7,12,2,5,25
5,9,8,11,21,11,13,11,49
4,74,17,31,66,47,36,38,39
3,27,226,62,226,78,165,49,26
2,11,39,645,588,623,55,9,2
1,11,37,75,989,55,7,2,0
