X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,1,1,0,0,0
6,0,0,8,0,0,0,0,0
5,0,50,0,17,76,4,36,0
4,15,0,17,403,39,10,1,22
3,33,108,2743,2,0,3347,88,22
2,3,0,13,457,281,0,0,0
1,0,1547,0,3,4,3,672,0
