X,a,b,c,d,e,f,g,h
8,2970,528,862,989,1050,2326,109,931
7,52,17,37,48,46,65,7,9
6,33,17,19,14,22,42,12,17
5,19,8,15,11,14,22,1,11
4,9,16,23,12,10,4,7,6
3,4,3,2,8,4,2,0,0
2,6,5,11,5,2,0,3,1
1,1,0,0,1,0,0,0,0
