X,a,b,c,d,e,f,g,h
8,0,1,0,0,0,0,1,0
7,0,3,2,2,2,1,2,3
6,1,4,4,11,5,5,6,8
5,3,5,12,5,16,12,14,8
4,5,6,22,31,20,29,25,17
3,6,14,33,45,40,39,38,26
2,5,8,21,34,34,46,69,30
1,2,12,5,13,13,33,41,28
