X,a,b,c,d,e,f,g,h
8,1,7,8,9,4,2,0,1
7,25,25,30,20,16,11,6,9
6,17,14,19,48,15,6,1,9
5,14,17,31,32,48,21,13,14
4,16,18,31,48,31,32,16,19
3,36,34,54,73,91,81,56,46
2,42,37,105,144,102,105,25,15
1,1078,429,722,1190,1014,1100,148,393
