X,a,b,c,d,e,f,g,h
8,767,372,601,705,717,803,166,266
7,51,51,124,147,113,106,38,20
6,32,49,63,62,44,58,30,31
5,22,26,45,46,42,24,19,15
4,28,27,37,37,41,25,11,12
3,21,23,31,26,17,13,4,8
2,33,27,46,37,12,9,5,5
1,10,6,15,11,3,4,0,4
