X,a,b,c,d,e,f,g,h
8,2,407,15,35,103,67,106,0
7,10,7,66,1362,440,19,9,31
6,159,288,1360,35,58,2328,130,57
5,160,2,180,181,195,77,7,132
4,6,79,18,84,149,16,108,3
3,0,7,6,9,2,0,3,1
2,0,3,2,0,0,1,1,0
1,1,0,0,1,0,2,0,2
