X,a,b,c,d,e,f,g,h
8,8,15,19,35,17,21,4,3
7,11,35,44,52,62,32,27,7
6,9,25,35,33,25,34,18,11
5,16,14,28,25,20,20,32,13
4,15,11,22,18,15,19,15,17
3,20,9,10,12,14,12,10,6
2,9,15,13,8,8,6,3,4
1,8,9,9,7,10,6,2,5
