X,a,b,c,d,e,f,g,h
8,0,1,2,5,2,2,3,0
7,0,2,1,4,2,3,2,0
6,3,4,10,9,5,5,3,1
5,4,4,6,11,8,4,5,4
4,5,5,8,5,12,2,4,4
3,1,8,5,9,9,8,9,1
2,4,2,12,11,6,8,15,0
1,2,1,3,4,4,6,0,2
