X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,3,1,83,122,2,1,0
4,1,9,1228,1614,1281,89,0,4
3,12,51,88,78,138,14,508,5
2,3259,3200,1885,1122,1555,3156,2763,3263
1,0,0,0,0,0,0,0,0
