X,a,b,c,d,e,f,g,h
8,689,356,576,706,696,735,162,249
7,63,69,143,166,128,117,46,22
6,37,54,72,69,66,73,31,33
5,19,32,45,53,54,36,19,17
4,26,29,39,44,44,25,14,15
3,30,26,30,28,18,14,8,11
2,42,25,52,36,25,10,6,9
1,13,8,13,18,4,7,3,3
