X,a,b,c,d,e,f,g,h
8,1365,477,813,980,978,1281,175,437
7,59,50,112,137,98,115,30,21
6,39,49,57,45,62,63,40,29
5,26,33,36,40,48,41,12,16
4,29,31,46,33,33,30,8,6
3,11,13,14,16,12,8,6,5
2,34,20,29,16,22,4,3,9
1,4,2,8,5,3,0,0,0
