X,a,b,c,d,e,f,g,h
8,2,1,0,8,1,3,0,0
7,10,14,13,8,14,12,8,5
6,23,26,23,33,23,15,13,40
5,20,39,39,59,35,27,55,20
4,15,28,78,93,77,85,32,21
3,39,73,105,180,212,113,79,56
2,29,160,106,123,156,81,340,14
1,17,56,103,21,32,131,16,9
