X,a,b,c,d,e,f,g,h
8,0,1,6,6,4,2,3,0
7,8,10,10,12,6,7,9,3
6,14,25,23,20,18,17,9,13
5,15,39,36,38,24,25,20,5
4,13,18,52,44,47,41,14,11
3,13,36,61,76,94,64,28,19
2,8,53,60,53,51,39,109,9
1,9,29,41,30,23,76,6,4
