X,a,b,c,d,e,f,g,h
8,1,0,10,3,10,5,2,1
7,0,7,4,9,18,11,8,2
6,0,4,8,10,17,16,7,2
5,3,4,5,8,12,4,2,3
4,3,4,9,9,16,9,4,4
3,0,5,15,2,10,1,3,1
2,2,2,3,4,2,2,4,1
1,0,1,5,1,2,1,2,1
