X,a,b,c,d,e,f,g,h
8,2,0,0,1,0,1,0,0
7,1,1,1,0,0,0,1,3
6,0,5,4,9,3,0,1,0
5,1,69,4,74,206,12,103,4
4,75,2,80,310,109,48,4,62
3,78,203,2363,33,41,2447,152,29
2,10,2,52,725,408,12,3,28
1,0,404,7,28,30,57,119,1
