X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,149,120,28,2,18,262,173,222
6,190,165,118,139,176,173,422,262
5,186,151,134,159,188,196,192,238
4,81,76,74,72,62,90,62,91
3,27,27,24,25,15,20,12,15
2,6,4,10,9,3,4,2,2
1,0,0,0,0,0,0,0,0
