X,a,b,c,d,e,f,g,h
8,21,14,15,16,8,13,8,5
7,11,10,12,11,18,19,11,3
6,8,12,6,14,8,8,3,6
5,7,7,12,11,6,4,8,3
4,12,21,7,10,11,6,8,8
3,22,9,11,9,10,5,16,8
2,22,12,10,10,14,6,6,8
1,12,12,3,5,5,4,5,11
