X,a,b,c,d,e,f,g,h
8,1,6,7,3,11,18,5,1
7,3,9,18,29,22,11,11,3
6,5,12,12,24,24,23,11,5
5,8,13,25,21,20,18,8,10
4,3,9,19,13,19,22,13,1
3,0,2,7,15,8,8,3,5
2,4,3,6,7,1,4,2,4
1,0,1,0,5,1,1,0,0
