X,a,b,c,d,e,f,g,h
8,2,3,3,1,3,1,3,3
7,2,1,3,3,1,4,1,1
6,2,3,3,2,3,7,5,1
5,3,2,1,6,5,6,6,1
4,3,3,4,3,6,4,5,6
3,1,2,5,7,7,6,2,0
2,1,2,6,4,9,6,3,0
1,3,3,5,1,3,5,1,1
