X,a,b,c,d,e,f,g,h
8,6,65,31,40,96,98,33,2
7,18,26,83,343,178,45,49,57
6,50,176,274,67,129,549,141,32
5,88,15,186,165,165,89,25,90
4,35,68,92,81,103,63,77,30
3,6,24,18,38,25,7,8,5
2,4,5,10,7,7,9,4,1
1,4,1,1,1,0,1,0,0
