X,a,b,c,d,e,f,g,h
8,1,8,8,9,22,30,38,10
7,1,9,23,19,28,43,78,36
6,2,14,18,35,50,42,39,15
5,5,12,9,22,22,27,15,11
4,4,7,10,14,13,12,9,9
3,1,8,4,12,7,6,7,3
2,3,2,3,0,2,0,2,2
1,0,0,0,0,0,2,0,0
