X,a,b,c,d,e,f,g,h
8,3269,491,834,907,1008,2504,101,1038
7,46,16,27,30,33,52,7,5
6,27,11,10,14,22,36,7,12
5,14,5,10,9,13,20,1,8
4,6,15,20,6,7,1,2,4
3,4,2,2,5,2,3,0,3
2,5,7,6,7,0,1,2,1
1,1,0,1,1,0,0,0,0
