X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,50,37,10,1,3,91,61,66
6,73,80,56,60,74,85,174,113
5,92,69,65,75,103,114,105,138
4,36,40,28,31,40,46,50,62
3,23,12,14,7,10,9,11,14
2,4,14,5,4,3,6,3,4
1,0,0,0,0,0,0,0,0
