X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,3,3,132,193,2,1,0
4,1,13,1969,2588,2104,142,0,4
3,18,80,163,121,214,22,826,5
2,5291,5201,3060,1858,2485,5126,4483,5301
1,0,0,0,0,0,0,0,0
