X,a,b,c,d,e,f,g,h
8,9,12,22,10,4,6,5,5
7,38,27,14,18,12,15,11,18
6,19,27,20,16,16,10,8,5
5,11,17,16,17,18,6,9,8
4,17,14,22,12,22,15,5,5
3,12,19,20,25,25,19,10,4
2,7,26,24,42,42,21,16,17
1,21,24,43,35,42,42,19,27
