X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,1,4,0,0,0,0,2,6
6,0,0,2,3,0,0,0,1
5,1,5,1,6,5,1,1,15
4,60,0,42,86,13,3,33,7
3,4,147,32,84,18,108,17,1
2,1,0,433,374,317,1,0,0
1,1,1,31,3717,27,1,0,0
