X,a,b,c,d,e,f,g,h
8,10,33,39,20,52,137,751,211
7,13,22,40,71,127,175,303,202
6,5,17,26,71,96,101,60,33
5,3,5,13,17,20,23,16,13
4,2,2,3,5,4,1,3,2
3,0,2,2,1,3,0,2,0
2,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
