X,a,b,c,d,e,f,g,h
8,1,1,2,1,2,0,0,0
7,1,0,5,2,4,1,2,2
6,2,2,3,4,9,5,8,1
5,1,5,7,7,9,12,7,4
4,2,10,8,8,13,10,13,6
3,6,9,7,13,18,24,21,9
2,5,6,6,11,18,14,24,12
1,1,2,3,8,6,13,17,7
