X,a,b,c,d,e,f,g,h
8,4,0,0,1,0,0,0,0
7,0,1,4,0,0,3,1,2
6,2,0,6,7,1,0,2,23
5,0,123,7,13,18,2,373,2
4,25,2,379,36,20,381,2,121
3,23,218,44,921,831,83,76,17
2,15,453,109,281,782,17,1224,9
1,3,6,1976,7,2,673,0,2
