X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,2,0,0,0,1,0
5,1,2,4,0,5,1,1,1
4,1,11,9,19,15,20,3,1
3,3,11,23,57,72,63,67,29
2,17,35,46,70,109,177,316,215
1,25,106,72,25,47,144,1132,337
