2604,2639,1/2-1/2
2556,2445,1/2-1/2
2673,2563,1/2-1/2
2547,2586,1/2-1/2
2579,2533,1/2-1/2
2303,2569,0-1
2550,2427,1/2-1/2
2542,2402,1/2-1/2
2531,2400,1/2-1/2
2507,2376,0-1
2421,2482,1-0
2479,2286,1-0
2370,2464,1/2-1/2
2440,2198,1-0
2309,2494,1/2-1/2
2350,2495,0-1
2339,2473,0-1
2463,2365,1-0
2408,2453,0-1
2251,2442,0-1
2439,2257,1-0
2279,2436,1/2-1/2
2418,2249,1-0
2256,2351,1-0
2252,2472,1/2-1/2
2404,2199,1/2-1/2
2383,2171,1-0
2190,2368,1-0
2151,2345,1/2-1/2
2130,2310,0-1
2288,1986,1/2-1/2
2122,2253,0-1
2527,1953,1-0
2130,2248,1/2-1/2
2094,2219,0-1
2079,2195,0-1
2027,2182,0-1
2173,1787,1-0
2162,1775,1-0
2225,1951,1-0
2211,1949,1/2-1/2
2092,1939,1/2-1/2
2076,1660,0-1
2065,1882,1-0
1646,2052,1/2-1/2
1940,1951,1-0
1904,2009,1/2-1/2
1724,1959,0-1
1913,1902,1-0
1720,1949,1/2-1/2
2634,2649,0-1
2574,2533,1-0
2654,2495,1/2-1/2
2405,2577,0-1
2534,2515,1-0
2495,2471,1-0
2454,2560,0-1
2434,2650,0-1
2624,2448,1-0
2554,2429,1-0
2412,2536,0-1
2512,2391,1/2-1/2
2398,2487,1/2-1/2
2465,2278,1-0
2398,2455,0-1
2358,2600,0-1
2581,2364,1-0
2483,2355,1-0
2426,2266,1-0
2333,2382,1/2-1/2
2317,2524,1/2-1/2
2383,2131,1-0
2135,2381,0-1
2360,2119,0-1
2347,2040,1-0
2330,2032,1/2-1/2
2317,2004,1-0
2032,2315,0-1
2197,1809,1-0
1930,2156,0-1
1710,2140,1-0
2383,2132,1-0
2079,2260,1/2-1/2
2217,2164,1-0
2061,2198,1/2-1/2
2158,1964,1-0
2155,2008,1/2-1/2
1974,2189,1/2-1/2
2162,1958,1-0
1944,2162,0-1
1888,2124,0-1
2123,1946,1-0
1769,2069,0-1
1714,2016,1/2-1/2
1705,1872,0-1
1821,2248,0-1
1485,1653,1/2-1/2
1609,1784,1/2-1/2
1716,1750,1-0
1725,1587,0-1
1534,1446,1/2-1/2
2683,2627,1/2-1/2
2579,2507,1/2-1/2
2606,2565,1-0
2670,2578,1/2-1/2
2563,2647,1-0
2529,2643,0-1
2506,2603,1/2-1/2
2602,2533,1-0
2495,2602,0-1
2600,2505,1-0
2524,2593,1/2-1/2
2586,2454,1-0
2379,2580,1/2-1/2
2640,2389,1-0
2557,2358,1-0
2524,2340,1/2-1/2
2333,2419,1-0
2332,2412,1/2-1/2
2410,2336,0-1
2328,2529,0-1
2527,2323,1-0
2480,2307,1-0
2471,2291,1/2-1/2
2327,2444,0-1
2320,2432,1-0
2428,2306,1-0
2417,2247,1-0
2307,2398,1/2-1/2
2396,2240,1/2-1/2
2393,2195,1/2-1/2
2282,2387,1-0
2385,2204,1/2-1/2
2369,2171,1-0
2347,1923,1-0
2220,2338,0-1
2163,2330,1/2-1/2
2332,2142,1/2-1/2
2329,2135,1-0
2153,2299,0-1
2105,2258,0-1
2233,2098,0-1
2095,2220,0-1
2089,2214,0-1
2200,2090,1-0
2183,2028,1-0
2047,2177,0-1
2031,2173,1/2-1/2
2168,1871,1/2-1/2
2165,1824,1-0
2011,2157,1/2-1/2
2091,2368,1/2-1/2
2367,2087,1-0
2026,2228,0-1
1949,2170,0-1
2158,2056,1/2-1/2
2158,2014,1/2-1/2
2140,1963,1-0
2110,1829,1-0
2099,1913,1-0
1859,2098,1-0
1791,2117,0-1
2165,1795,1-0
2133,1719,1-0
2039,1702,1-0
1830,2008,1-0
1991,1698,1-0
1828,1983,0-1
1808,1965,1-0
1792,1945,1-0
1924,1694,0-1
1917,1626,0-1
1554,1880,1-0
1851,1554,1-0
1842,1481,1/2-1/2
1918,1712,1-0
1874,1685,0-1
1437,1683,1/2-1/2
2664,2767,0-1
2635,2653,1/2-1/2
2635,2591,0-1
2700,2422,1-0
2421,2666,1/2-1/2
2639,2531,1-0
2512,2615,1/2-1/2
2612,2500,1-0
2588,2454,1-0
2504,2577,1/2-1/2
2575,2398,1-0
2346,2611,1/2-1/2
2331,2561,0-1
2321,2556,0-1
2523,2326,1-0
2506,2346,1-0
2289,2502,0-1
2460,2290,1-0
2456,2287,1-0
2283,2440,1/2-1/2
2279,2432,0-1
2170,2410,1/2-1/2
2400,2269,0-1
2360,2255,1-0
