X,a,b,c,d,e,f,g,h
8,0,3,1,1,4,2,1,0
7,3,6,5,5,2,1,2,1
6,1,4,9,13,8,7,7,3
5,11,9,18,17,18,10,9,3
4,8,4,20,20,16,13,11,4
3,2,14,24,17,19,36,12,7
2,3,8,7,15,19,12,6,1
1,0,8,6,7,9,16,6,1
