X,a,b,c,d,e,f,g,h
8,6,78,27,33,103,94,35,2
7,19,29,90,479,241,55,51,61
6,66,203,390,67,123,709,145,27
5,107,14,203,191,181,92,18,104
4,42,74,87,87,128,57,101,37
3,1,15,20,34,24,7,5,6
2,3,5,10,8,7,11,4,0
1,3,0,0,1,0,0,1,0
