X,a,b,c,d,e,f,g,h
8,14,72,91,24,84,172,1735,383
7,11,25,55,81,153,198,372,207
6,8,10,13,37,58,69,38,21
5,1,3,3,10,11,12,5,4
4,0,1,1,0,2,0,0,1
3,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
