X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,14,2,0,4,0,1,0,0
5,0,17,27,234,442,1,2,1
4,93,23,1881,2897,2171,267,12,26
3,170,193,490,434,808,115,1270,109
2,5516,5513,2771,1180,1758,5365,4494,5644
1,0,0,0,0,0,0,0,0
