X,a,b,c,d,e,f,g,h
8,0,695,7,17,79,49,185,0
7,9,3,43,1504,438,11,5,17
6,140,247,1701,24,36,2852,93,61
5,126,1,135,173,159,73,2,111
4,3,69,7,92,160,12,83,1
3,0,2,5,3,2,1,3,0
2,0,1,1,1,0,0,0,0
1,1,0,0,0,0,1,0,2
