X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,3,1,0,0,0,0,0
6,2,1,1,9,3,6,1,1
5,5,4,5,6,9,7,10,3
4,3,11,23,26,41,28,17,12
3,1,20,43,77,97,113,83,40
2,11,21,49,79,109,164,288,196
1,16,44,32,25,41,112,556,207
