X,a,b,c,d,e,f,g,h
8,18,6,13,8,9,9,2,7
7,23,22,19,10,13,12,5,14
6,13,17,11,9,5,6,9,9
5,15,11,12,6,9,5,7,7
4,10,7,7,7,11,7,3,6
3,15,9,4,7,11,20,7,6
2,11,10,13,13,17,12,7,9
1,10,18,7,14,16,16,11,10
