X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,322,247,66,6,43,517,376,491
6,375,303,245,235,326,274,682,465
5,306,247,228,282,315,312,274,363
4,118,125,126,109,116,110,90,93
3,38,33,29,35,19,28,13,25
2,7,7,11,11,7,5,5,4
1,0,0,0,0,0,0,0,0
