X,a,b,c,d,e,f,g,h
8,9,7,7,7,3,4,9,6
7,14,14,6,4,4,6,6,5
6,14,4,12,5,7,9,1,2
5,6,9,3,3,9,4,6,5
4,4,4,5,9,1,5,2,2
3,3,12,5,8,6,4,4,3
2,4,3,11,2,10,7,5,4
1,4,3,9,7,6,4,8,6
