X,a,b,c,d,e,f,g,h
8,0,1,2,5,2,2,4,0
7,0,2,1,5,2,3,2,0
6,3,4,11,11,5,5,4,1
5,4,6,7,11,8,4,5,5
4,6,5,12,5,13,2,4,4
3,1,9,6,10,11,9,9,1
2,4,2,13,11,8,8,15,0
1,2,1,3,4,4,7,0,3
