X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,3520,3559,1365,268,841,4742,3503,4452
6,1521,859,1504,1905,2262,264,1882,939
5,464,650,1073,1523,1146,453,144,180
4,41,168,174,151,125,49,32,23
3,0,0,18,3,5,3,1,1
2,0,0,2,0,0,1,0,0
1,0,0,0,0,0,0,0,0
