X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,9,8,11,8,8,1,5,2
6,24,16,11,18,7,15,18,17
5,53,55,59,78,65,56,68,48
4,101,114,84,92,99,130,138,141
3,89,116,71,24,55,117,177,169
2,80,62,19,1,5,99,110,98
1,0,0,0,0,0,0,0,0
