X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,11,4,9,14,5,6,2,5
6,37,28,30,55,35,52,15,39
5,181,154,197,415,425,160,176,150
4,494,450,502,561,602,565,407,433
3,655,714,518,182,374,509,1075,923
2,1014,871,302,18,79,1088,1125,1167
1,0,0,0,0,0,0,0,0
