X,a,b,c,d,e,f,g,h
8,0,2,4,2,3,2,1,0
7,2,7,4,2,5,2,2,4
6,2,4,10,8,9,5,5,1
5,10,8,18,18,16,10,5,2
4,3,3,14,18,17,11,11,3
3,5,12,22,14,20,32,14,9
2,3,8,6,19,19,12,4,2
1,0,6,5,6,7,12,3,1
