X,a,b,c,d,e,f,g,h
8,2,3,0,2,5,4,3,3
7,2,2,2,2,1,4,0,3
6,4,4,3,4,2,5,1,2
5,2,4,5,4,2,0,6,0
4,1,1,6,5,7,2,5,1
3,3,1,5,8,7,6,2,5
2,1,1,4,3,6,7,4,0
1,0,2,3,2,3,2,1,1
