X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,4138,4224,1744,485,1174,5166,3792,5010
6,1264,679,1461,2060,2391,157,1801,591
5,277,489,1111,1626,1075,334,73,113
4,4,86,133,128,78,17,13,4
3,0,0,6,7,3,3,1,0
2,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0
