X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
4,1,0,0,1,1,0,0,1
3,0,2,7,2,11,9,8,2
2,5,15,36,42,61,98,191,137
1,15,229,267,15,179,88,2978,393
