X,a,b,c,d,e,f,g,h
8,1,2,5,2,7,5,2,0
7,0,11,6,5,3,4,3,2
6,6,8,16,10,7,6,3,2
5,3,13,14,19,16,11,13,3
4,6,6,20,22,22,13,4,5
3,4,14,19,28,24,28,7,5
2,3,7,25,18,28,12,22,0
1,5,5,7,11,10,16,1,2
