X,a,b,c,d,e,f,g,h
8,13,19,21,23,15,8,5,9
7,63,50,54,40,43,11,10,17
6,32,27,31,47,33,17,10,15
5,26,18,35,55,41,12,21,14
4,26,32,52,52,36,28,16,16
3,35,43,56,70,85,70,54,46
2,36,58,99,152,126,83,40,23
1,240,209,320,446,425,339,102,111
