X,a,b,c,d,e,f,g,h
8,9,11,10,7,8,5,3,6
7,10,14,11,12,17,6,2,5
6,7,7,9,17,11,16,8,8
5,12,13,17,15,21,11,18,19
4,9,15,13,31,25,28,25,19
3,9,19,28,46,51,44,25,14
2,12,18,36,61,57,19,11,4
1,8,16,16,28,19,14,3,5
