X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,2,3,1,2,0,4,4,1
6,7,1,15,37,25,22,4,16
5,120,145,197,673,652,143,157,127
4,628,461,1021,1364,1405,739,339,333
3,985,871,1019,516,850,533,1419,1187
2,2920,2877,1098,65,370,3160,2912,3160
1,0,0,0,0,0,0,0,0
