X,a,b,c,d,e,f,g,h
8,15,86,119,26,97,173,2142,417
7,12,19,55,77,143,172,367,191
6,5,8,16,28,49,52,29,16
5,0,3,2,5,7,9,4,3
4,0,0,0,1,0,2,0,0
3,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
